% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20364 +5.233348045e+01 +5.233348045e+01 -5.530651955e+01 -5.530651955e+01 +2.2217e-01 +4.4678e-02 -2.5605e-01 +1.7142e-01 -4.2457e-01 -1.0659e-01 +5.8661e-01 +4.5940e-01 -2.5943e-01 +4.4892e-01 -1.1564e+00 -1.7191e-01 -6.2757e-01 +6.2515e-01 -2.1957e-01 -7.1055e-01 +1.5481e-01 -4.3289e-01 -5.8761e-01 -1.6034e-01
20406 +5.091745504e+01 +5.091745504e+01 -5.672254496e+01 -5.672254496e+01 +5.0218e-01 +8.9608e-03 -8.6093e-02 +2.5469e-01 -2.9112e-01 -1.1557e-01 +5.9332e-01 +4.6511e-01 -5.9916e-02 +4.5960e-01 -9.8786e-01 -1.4215e-01 -6.3060e-01 +2.3678e-01 -4.2162e-01 -7.4416e-01 +4.0214e-02 -4.4348e-01 -5.9300e-01 -7.3035e-02
20514 +3.355203673e+01 +3.355203673e+01 -7.408796327e+01 -7.408796327e+01 +1.7765e-01 +2.5300e-02 -1.0508e-01 +2.8491e-01 -1.7319e-01 -1.4911e-01 +6.3080e-01 +5.1902e-01 -6.0320e-02 +2.4073e-01 -1.0725e+00 -9.8526e-02 -5.4169e-01 +3.4736e-01 -2.6253e-01 -8.3262e-01 +3.4096e-02 -4.4618e-01 -6.3375e-01 -1.1659e-01
22003 +3.087319344e+01 +3.087319344e+01 -7.676680656e+01 -7.676680656e+01 +7.8236e-02 +5.0573e-02 -2.2829e-01 +2.2822e-01 -5.0248e-01 -3.5858e-01 +6.8524e-01 +2.6182e-01 +1.1148e-01 +4.1805e-01 -9.4655e-01 -7.7293e-02 -4.4457e-01 +4.9591e-01 -3.0319e-01 -8.9733e-01 +9.5995e-02 -5.3202e-01 -6.0396e-01 +2.4535e-02
22038 +2.906318372e+01 +2.906318372e+01 -7.857681628e+01 -7.857681628e+01 +2.1258e-01 +9.6057e-02 -1.3142e-01 +2.9413e-01 -4.4303e-01 -2.5772e-01 +6.8750e-01 +5.3123e-01 +8.0030e-03 +3.3946e-01 -1.0786e+00 -7.4661e-02 -3.6036e-01 +4.6866e-01 -4.3831e-01 -8.9223e-01 -1.1464e-02 -4.9225e-01 -5.7329e-01 +4.4170e-02
22112 +2.648380592e+01 +2.648380592e+01 -8.115619408e+01 -8.115619408e+01 +1.6941e-01 +5.3800e-02 -2.2770e-01 +2.5876e-01 -3.8932e-01 -2.7659e-01 +6.0540e-01 +3.9683e-01 -7.2607e-03 +3.5226e-01 -1.0254e+00 -8.3736e-02 -4.6057e-01 +5.1660e-01 -4.0012e-01 -8.7263e-01 +9.7805e-02 -5.9928e-01 -6.0460e-01 +6.8617e-02
22226 +2.528212628e+01 +2.528212628e+01 -8.235787372e+01 -8.235787372e+01 +1.9582e-01 +2.8273e-02 -1.2092e-01 +2.1769e-01 -4.8924e-01 -2.5857e-01 +5.6508e-01 +4.0524e-01 +6.4967e-02 +3.0616e-01 -1.1336e+00 -8.8929e-02 -3.2767e-01 +5.0540e-01 -2.6245e-01 -9.1311e-01 +1.3479e-02 -4.8364e-01 -6.2070e-01 +5.7023e-02
22542 +2.464106862e+01 +2.464106862e+01 -8.299893138e+01 -8.299893138e+01 +2.2824e-01 +4.6918e-02 -1.1242e-01 +2.5216e-01 -4.7431e-01 -2.6655e-01 +6.2049e-01 +3.6252e-01 -2.7510e-05 +2.4231e-01 -1.0761e+00 -6.2890e-02 -3.3433e-01 +4.6314e-01 -3.5803e-01 -9.4603e-01 +2.1326e-02 -6.0451e-01 -7.9099e-01 -5.3096e-02
22759 +2.368225562e+01 +2.368225562e+01 -8.395774438e+01 -8.395774438e+01 +1.8738e-01 +2.1553e-02 -1.5008e-01 +2.8487e-01 -5.3085e-01 -3.5150e-01 +6.1658e-01 +4.3668e-01 +3.6914e-02 +3.1746e-01 -1.1189e+00 -1.2012e-01 -5.4911e-01 +4.1472e-01 -2.9499e-01 -1.0042e+00 +8.4128e-02 -5.8682e-01 -6.6501e-01 +8.4175e-03
22775 +2.333175931e+01 +2.333175931e+01 -8.430824069e+01 -8.430824069e+01 +2.8445e-01 +4.1525e-02 -1.5061e-01 +2.4227e-01 -3.7102e-01 -4.0107e-01 +6.0102e-01 +3.7310e-01 +6.9790e-03 +3.6894e-01 -1.0663e+00 -6.6260e-02 -4.2777e-01 +4.6542e-01 -2.0882e-01 -1.0229e+00 -4.1215e-02 -5.3118e-01 -7.2500e-01 -2.4265e-02
24712 +2.202359439e+01 +2.202359439e+01 -8.561640561e+01 -8.561640561e+01 +1.6355e-01 +6.4321e-02 -1.4053e-01 +2.9987e-01 -4.4314e-01 -2.0851e-01 +6.0404e-01 +4.4108e-01 +3.0709e-02 +4.1192e-01 -1.0394e+00 -1.5669e-01 -4.0133e-01 +4.8458e-01 -2.9091e-01 -9.3648e-01 +1.0649e-02 -6.7871e-01 -7.2850e-01 -1.9283e-02
26290 +2.123628002e+01 +2.123628002e+01 -8.640371998e+01 -8.640371998e+01 +1.8997e-01 +4.9122e-02 -2.0496e-01 +2.7511e-01 -4.1777e-01 -3.8412e-01 +5.6644e-01 +4.9001e-01 +8.8302e-02 +3.8925e-01 -1.0764e+00 -1.8562e-02 -4.4453e-01 +3.6239e-01 -2.2606e-01 -9.4534e-01 +3.4839e-03 -5.7006e-01 -6.5742e-01 +5.7963e-02
27536 +2.071901847e+01 +2.071901847e+01 -8.692098153e+01 -8.692098153e+01 +2.2162e-01 +8.3086e-02 -1.7252e-01 +2.4413e-01 -4.3379e-01 -2.9668e-01 +5.5108e-01 +5.0139e-01 +1.4862e-02 +3.9473e-01 -1.1033e+00 +3.6106e-03 -4.3170e-01 +5.1930e-01 -2.5433e-01 -1.0077e+00 -5.7980e-02 -6.0131e-01 -6.8749e-01 -1.1486e-02
27619 +2.008111715e+01 +2.008111715e+01 -8.755888285e+01 -8.755888285e+01 +2.0914e-01 +6.5583e-02 -2.0711e-01 +2.4376e-01 -3.8940e-01 -3.3218e-01 +6.0423e-01 +3.9361e-01 +3.6898e-02 +3.2631e-01 -1.0309e+00 -5.1193e-02 -4.1141e-01 +3.7799e-01 -2.9434e-01 -9.1811e-01 -4.0988e-02 -6.8012e-01 -7.0560e-01 +7.8219e-02
29617 +1.993090671e+01 +1.993090671e+01 -8.770909329e+01 -8.770909329e+01 +2.6024e-01 +7.2912e-02 -1.7801e-01 +2.2169e-01 -4.5058e-01 -3.1489e-01 +5.7040e-01 +4.6940e-01 +2.5809e-02 +3.8354e-01 -1.1184e+00 -5.3803e-02 -3.5807e-01 +4.3095e-01 -2.5021e-01 -8.9236e-01 +4.6724e-02 -6.6084e-01 -7.2583e-01 +2.3674e-02
30576 +1.912875831e+01 +1.912875831e+01 -8.851124169e+01 -8.851124169e+01 +1.9145e-01 +4.2443e-02 -1.1461e-01 +2.4151e-01 -4.0786e-01 -3.2210e-01 +5.8980e-01 +4.3139e-01 +4.8565e-02 +3.8317e-01 -1.0554e+00 -3.6073e-02 -3.5230e-01 +4.1596e-01 -2.4546e-01 -9.5494e-01 +6.1527e-02 -6.5437e-01 -7.1767e-01 +7.1959e-02
31483 +1.860552252e+01 +1.860552252e+01 -8.903447748e+01 -8.903447748e+01 +2.3621e-01 +2.4464e-02 -1.4589e-01 +2.5631e-01 -4.2436e-01 -3.2473e-01 +6.0700e-01 +4.2531e-01 +5.4161e-02 +3.8073e-01 -1.0755e+00 -1.8633e-02 -3.5903e-01 +4.3315e-01 -2.8673e-01 -9.2365e-01 -2.0450e-03 -6.4847e-01 -7.3057e-01 +2.1156e-02
36126 +1.815701796e+01 +1.815701796e+01 -8.948298204e+01 -8.948298204e+01 +2.0999e-01 +6.4250e-02 -1.5264e-01 +2.4040e-01 -4.3749e-01 -3.4352e-01 +6.0703e-01 +4.2613e-01 +7.0839e-02 +3.8507e-01 -1.0375e+00 -2.2891e-02 -3.2363e-01 +4.1810e-01 -2.5983e-01 -8.9828e-01 +8.9226e-03 -6.5201e-01 -7.3303e-01 +1.1627e-01
41928 +1.777444828e+01 +1.777444828e+01 -8.986555172e+01 -8.986555172e+01 +1.9576e-01 +6.9759e-02 -1.4748e-01 +2.5407e-01 -4.2773e-01 -3.9338e-01 +6.2392e-01 +3.9422e-01 +5.7575e-02 +4.0415e-01 -1.0240e+00 +1.3449e-02 -2.9174e-01 +4.0319e-01 -2.7909e-01 -8.5924e-01 +2.0487e-02 -6.8561e-01 -7.5654e-01 +1.7669e-01
52688 +1.735657256e+01 +1.735657256e+01 -9.028342744e+01 -9.028342744e+01 +1.9607e-01 +1.0767e-01 -9.4687e-02 +2.2201e-01 -4.0702e-01 -4.4506e-01 +6.3969e-01 +3.6376e-01 +5.6689e-02 +4.1846e-01 -1.0265e+00 +5.7764e-02 -2.0811e-01 +3.7903e-01 -2.7828e-01 -7.9782e-01 +5.3837e-02 -6.7563e-01 -7.5355e-01 +2.5863e-01
60516 +1.697707906e+01 +1.697707906e+01 -9.066292094e+01 -9.066292094e+01 +1.8693e-01 +9.5555e-02 -3.9865e-02 +2.0137e-01 -3.7477e-01 -4.6034e-01 +6.4209e-01 +3.4380e-01 +8.2131e-02 +4.2121e-01 -1.0236e+00 +9.4009e-02 -1.5787e-01 +3.5927e-01 -2.9154e-01 -7.6590e-01 +8.0877e-02 -6.6691e-01 -7.7348e-01 +3.2376e-01
71262 +1.658878236e+01 +1.658878236e+01 -9.105121764e+01 -9.105121764e+01 +1.9532e-01 +1.0356e-01 +1.6320e-02 +1.5847e-01 -3.3164e-01 -4.8753e-01 +6.3869e-01 +3.0763e-01 +9.8240e-02 +4.2237e-01 -1.0212e+00 +1.2728e-01 -6.0580e-02 +3.4570e-01 -3.0243e-01 -6.9792e-01 +1.0213e-01 -6.4786e-01 -7.9926e-01 +3.8929e-01
79132 +1.621707750e+01 +1.621707750e+01 -9.142292250e+01 -9.142292250e+01 +2.0367e-01 +1.0385e-01 +7.8216e-02 +1.3756e-01 -2.8478e-01 -4.8908e-01 +6.3634e-01 +2.7628e-01 +1.2471e-01 +4.2404e-01 -1.0235e+00 +1.5271e-01 -9.3317e-03 +3.3638e-01 -3.1194e-01 -6.6585e-01 +1.2533e-01 -6.1790e-01 -8.1724e-01 +4.5942e-01
87227 +1.584856882e+01 +1.584856882e+01 -9.179143118e+01 -9.179143118e+01 +2.3624e-01 +9.9281e-02 +1.4678e-01 +1.0435e-01 -2.2806e-01 -4.7865e-01 +6.2534e-01 +2.4717e-01 +1.6257e-01 +4.2331e-01 -1.0227e+00 +1.8105e-01 +5.6077e-02 +3.3644e-01 -3.2158e-01 -6.1208e-01 +1.3735e-01 -5.8046e-01 -8.2426e-01 +5.1678e-01
95214 +1.548726247e+01 +1.548726247e+01 -9.215273753e+01 -9.215273753e+01 +2.7654e-01 +7.6482e-02 +2.1024e-01 +7.5999e-02 -1.7962e-01 -4.6695e-01 +6.0002e-01 +2.0460e-01 +1.9463e-01 +4.2598e-01 -1.0249e+00 +2.0758e-01 +9.4471e-02 +3.4544e-01 -3.3420e-01 -5.5637e-01 +1.4205e-01 -5.4089e-01 -8.4609e-01 +5.7309e-01
104664 +1.513445485e+01 +1.513445485e+01 -9.250554515e+01 -9.250554515e+01 +3.1421e-01 +6.0002e-02 +2.8384e-01 +3.5739e-02 -1.3243e-01 -4.4190e-01 +5.9385e-01 +1.6963e-01 +2.2752e-01 +4.2122e-01 -1.0164e+00 +2.2073e-01 +1.3574e-01 +3.5135e-01 -3.4862e-01 -4.9428e-01 +1.3031e-01 -5.0838e-01 -8.5676e-01 +6.0806e-01
113278 +1.478083776e+01 +1.478083776e+01 -9.285916224e+01 -9.285916224e+01 +3.4537e-01 +2.3632e-02 +3.5431e-01 -4.6971e-03 -9.5936e-02 -3.9319e-01 +5.6912e-01 +1.3210e-01 +2.5843e-01 +4.2586e-01 -9.9572e-01 +2.3732e-01 +1.6409e-01 +3.7254e-01 -3.6359e-01 -4.5258e-01 +1.0717e-01 -4.8563e-01 -8.5934e-01 +6.3738e-01
123466 +1.444699106e+01 +1.444699106e+01 -9.319300894e+01 -9.319300894e+01 +3.6911e-01 -1.7454e-02 +4.2190e-01 -3.9089e-02 -6.7229e-02 -3.6522e-01 +5.5953e-01 +8.2012e-02 +2.8713e-01 +4.2688e-01 -9.6090e-01 +2.7288e-01 +1.9044e-01 +3.8343e-01 -3.9047e-01 -4.0024e-01 +7.0412e-02 -4.5804e-01 -8.5122e-01 +6.4953e-01
130982 +1.412283954e+01 +1.412283954e+01 -9.351716046e+01 -9.351716046e+01 +3.9702e-01 -6.4310e-02 +4.7170e-01 -7.0409e-02 -7.1914e-02 -3.2697e-01 +5.3244e-01 +4.4937e-02 +3.1215e-01 +4.2457e-01 -9.5126e-01 +2.9251e-01 +2.1001e-01 +3.8823e-01 -4.1192e-01 -3.6440e-01 +3.0868e-02 -4.3482e-01 -8.3843e-01 +6.6953e-01
140762 +1.380265806e+01 +1.380265806e+01 -9.383734194e+01 -9.383734194e+01 +4.2065e-01 -1.1214e-01 +5.2672e-01 -9.5029e-02 -5.9814e-02 -2.9362e-01 +5.3510e-01 -7.7827e-04 +3.3761e-01 +4.3177e-01 -9.2391e-01 +3.2960e-01 +2.2427e-01 +3.8893e-01 -4.4537e-01 -3.2282e-01 -4.0595e-03 -4.1242e-01 -8.3003e-01 +6.6956e-01
150338 +1.348559483e+01 +1.348559483e+01 -9.415440517e+01 -9.415440517e+01 +4.4375e-01 -1.5530e-01 +5.6474e-01 -1.3565e-01 -5.9554e-02 -2.5866e-01 +5.3019e-01 -5.8328e-02 +3.4334e-01 +4.4134e-01 -8.7819e-01 +3.5982e-01 +2.3749e-01 +3.8231e-01 -4.7848e-01 -2.8395e-01 -3.2856e-02 -3.9206e-01 -8.1365e-01 +6.6099e-01
161484 +1.316730961e+01 +1.316730961e+01 -9.447269039e+01 -9.447269039e+01 +4.6604e-01 -2.0679e-01 +5.9723e-01 -1.7857e-01 -8.0048e-02 -2.2261e-01 +5.2940e-01 -1.1758e-01 +3.5685e-01 +4.4767e-01 -8.4391e-01 +3.8925e-01 +2.5516e-01 +3.7078e-01 -5.1910e-01 -2.3736e-01 -5.2903e-02 -3.6440e-01 -8.0132e-01 +6.3730e-01
174390 +1.286543104e+01 +1.286543104e+01 -9.477456896e+01 -9.477456896e+01 +4.9155e-01 -2.5913e-01 +6.4109e-01 -2.1810e-01 -7.8574e-02 -1.8242e-01 +5.2069e-01 -1.7531e-01 +3.5700e-01 +4.5361e-01 -7.9502e-01 +4.2730e-01 +2.6802e-01 +3.5431e-01 -5.6767e-01 -1.9428e-01 -6.7603e-02 -3.5399e-01 -7.8604e-01 +6.1013e-01
183884 +1.256224665e+01 +1.256224665e+01 -9.507775335e+01 -9.507775335e+01 +4.9810e-01 -2.9899e-01 +6.4843e-01 -2.4523e-01 -9.4719e-02 -1.5383e-01 +5.2633e-01 -2.1686e-01 +3.7308e-01 +4.7567e-01 -7.5231e-01 +4.5196e-01 +2.8677e-01 +3.2801e-01 -5.9931e-01 -1.4699e-01 -7.1084e-02 -3.3657e-01 -7.8744e-01 +5.6344e-01
193624 +1.230004257e+01 +1.230004257e+01 -9.533995743e+01 -9.533995743e+01 +5.0897e-01 -3.1605e-01 +6.6282e-01 -2.7684e-01 -1.1269e-01 -1.2800e-01 +5.2394e-01 -2.5368e-01 +3.6700e-01 +4.9047e-01 -6.9883e-01 +4.7415e-01 +2.8950e-01 +3.0287e-01 -6.1619e-01 -1.2028e-01 -6.9779e-02 -3.2706e-01 -7.6811e-01 +5.2732e-01
204810 +1.201384134e+01 +1.201384134e+01 -9.562615866e+01 -9.562615866e+01 +5.2802e-01 -3.5032e-01 +6.5813e-01 -3.1948e-01 -1.3036e-01 -8.5457e-02 +5.3724e-01 -2.8380e-01 +3.7374e-01 +5.0165e-01 -6.5140e-01 +4.9637e-01 +2.9727e-01 +2.6277e-01 -6.2462e-01 -8.7986e-02 -5.2602e-02 -3.3319e-01 -7.6187e-01 +4.9051e-01
214802 +1.174397603e+01 +1.174397603e+01 -9.589602397e+01 -9.589602397e+01 +5.3381e-01 -3.7110e-01 +6.7251e-01 -3.6417e-01 -1.3950e-01 -4.3361e-02 +5.2049e-01 -3.0889e-01 +3.7770e-01 +5.1096e-01 -6.0373e-01 +5.0861e-01 +3.0868e-01 +2.3983e-01 -6.4299e-01 -5.9320e-02 -3.4261e-02 -3.3603e-01 -7.5172e-01 +4.6110e-01
222757 +1.147808706e+01 +1.147808706e+01 -9.616191294e+01 -9.616191294e+01 +5.3635e-01 -3.9840e-01 +6.7738e-01 -4.1609e-01 -1.6135e-01 -3.7208e-03 +5.2428e-01 -3.3788e-01 +3.8177e-01 +5.2452e-01 -5.5531e-01 +5.1608e-01 +3.2594e-01 +2.1336e-01 -6.4276e-01 -3.4903e-02 -1.5655e-02 -3.3187e-01 -7.4048e-01 +4.3005e-01
233215 +1.121983188e+01 +1.121983188e+01 -9.642016812e+01 -9.642016812e+01 +5.2912e-01 -4.2433e-01 +6.6707e-01 -4.6788e-01 -1.7528e-01 +3.8382e-02 +5.2572e-01 -3.5786e-01 +3.8337e-01 +5.3885e-01 -5.0664e-01 +5.2092e-01 +3.5110e-01 +1.7784e-01 -6.3739e-01 -6.8655e-03 +1.2359e-02 -3.4004e-01 -7.2838e-01 +3.9469e-01
243996 +1.095591903e+01 +1.095591903e+01 -9.668408097e+01 -9.668408097e+01 +5.2449e-01 -4.3978e-01 +6.7144e-01 -5.1305e-01 -1.9437e-01 +8.7019e-02 +5.2078e-01 -3.8489e-01 +3.8489e-01 +5.3711e-01 -4.5998e-01 +5.2175e-01 +3.6703e-01 +1.3990e-01 -6.2434e-01 +1.0242e-02 +3.5709e-02 -3.5807e-01 -7.1989e-01 +3.6462e-01
255002 +1.069410733e+01 +1.069410733e+01 -9.694589267e+01 -9.694589267e+01 +5.0032e-01 -4.6216e-01 +6.7726e-01 -5.6277e-01 -2.2363e-01 +1.3646e-01 +5.2348e-01 -3.9321e-01 +3.9448e-01 +5.2805e-01 -4.0593e-01 +4.9541e-01 +3.8974e-01 +1.1570e-01 -6.2096e-01 +2.1701e-02 +6.7913e-02 -3.6714e-01 -7.1659e-01 +3.3923e-01
267541 +1.046148936e+01 +1.046148936e+01 -9.717851064e+01 -9.717851064e+01 +4.7833e-01 -4.8366e-01 +6.7963e-01 -6.0194e-01 -2.2202e-01 +1.8152e-01 +5.4033e-01 -4.1295e-01 +3.9002e-01 +5.2013e-01 -3.5414e-01 +4.8312e-01 +4.1112e-01 +8.6248e-02 -5.9492e-01 +3.6434e-02 +8.6670e-02 -3.7875e-01 -7.1406e-01 +3.0794e-01
615098 +1.023090063e+01 +1.023090063e+01 -9.740909937e+01 -9.740909937e+01 +4.6598e-01 -4.9453e-01 +6.8654e-01 -6.2086e-01 -2.3060e-01 +2.1800e-01 +5.3956e-01 -4.1682e-01 +3.9357e-01 +5.0561e-01 -3.2956e-01 +4.6218e-01 +4.3213e-01 +5.9067e-02 -5.8433e-01 +5.6628e-02 +1.0793e-01 -3.8195e-01 -6.9558e-01 +2.9243e-01
629112 +9.995681616e+00 +9.995681616e+00 -9.764431838e+01 -9.764431838e+01 +4.3933e-01 -5.0734e-01 +6.9976e-01 -6.5815e-01 -2.4141e-01 +2.6726e-01 +5.4262e-01 -4.2842e-01 +3.9030e-01 +4.9595e-01 -2.8676e-01 +4.3546e-01 +4.6095e-01 +2.9078e-02 -5.7671e-01 +7.2159e-02 +1.3487e-01 -4.0098e-01 -6.8660e-01 +2.7277e-01
% function evaluation | noise-free fitness - Fopt (-4.480000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.235000000e+02 +1.235000000e+02 +7.870000000e+01 +7.870000000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
23672 +1.045421522e+02 +1.045421522e+02 +5.974215225e+01 +5.974215225e+01 +8.7684e-02 -6.1330e-01 -5.6091e-03 -1.9088e-01 +4.2508e-01 +6.0743e-01 -7.2440e-01 -7.2724e-01 -1.3105e-01 +5.9167e-01 -5.9597e-01 -6.0065e-01 -4.8575e-01 -4.4803e-01 -9.6276e-02 -1.6829e-01 -5.7554e-01 +1.3300e-01 +8.8389e-01 -2.3657e-02
24352 +8.267310463e+01 +8.267310463e+01 +3.787310463e+01 +3.787310463e+01 +4.1845e-01 -7.5355e-01 -2.4224e-01 -9.2609e-02 +2.7682e-01 +5.9593e-01 -1.0874e+00 -5.6681e-01 -2.1945e-01 +2.3275e-01 -2.7440e-01 -5.2743e-01 -6.4928e-02 -7.1290e-01 -2.8148e-02 -5.8931e-01 -5.0584e-01 +1.7852e-01 +3.3140e-01 +2.4223e-01
25160 +8.067571043e+01 +8.067571043e+01 +3.587571043e+01 +3.587571043e+01 +1.8476e-02 -6.6191e-01 -2.6900e-01 -2.3099e-01 +3.1501e-01 +5.6445e-01 -4.3497e-01 -5.0540e-01 +7.0894e-02 +3.4158e-01 +6.5119e-02 -4.0812e-01 -6.0966e-01 -5.2310e-01 -1.2662e-01 -3.9730e-01 -3.9629e-01 +8.9762e-02 +3.4028e-01 +1.8332e-02
25405 +5.501461850e+01 +5.501461850e+01 +1.021461850e+01 +1.021461850e+01 +1.6969e-02 -7.9068e-01 -2.0963e-01 -1.8781e-01 +4.7931e-01 +8.5047e-01 -8.1300e-01 -8.3601e-01 -6.4066e-02 +1.9759e-01 -1.9307e-01 -5.9007e-01 -1.5909e-01 -3.5175e-01 +1.6803e-01 -2.5073e-01 -6.3930e-01 -8.0703e-02 +4.4904e-01 -1.7770e-02
26929 +5.356950805e+01 +5.356950805e+01 +8.769508055e+00 +8.769508055e+00 +2.1279e-01 -5.5286e-01 -7.1903e-02 -2.4334e-03 +3.7207e-01 +4.9998e-01 -9.0990e-01 -6.9187e-01 +1.3659e-01 +3.2381e-01 +1.4583e-01 -6.9232e-01 -2.1258e-01 -7.0142e-01 +2.3809e-02 -2.6805e-01 -7.4299e-01 +2.8138e-01 +4.2497e-01 +1.8409e-01
27131 +4.812470656e+01 +4.812470656e+01 +3.324706559e+00 +3.324706559e+00 +1.7919e-01 -6.6270e-01 -3.9528e-01 -2.2447e-01 +1.7984e-01 +7.4696e-01 -6.6028e-01 -7.3281e-01 +6.0883e-02 +2.3364e-01 -3.5060e-01 -4.1733e-01 +7.0766e-02 -8.3894e-01 +2.7600e-01 -4.5540e-01 -7.7494e-01 -9.2235e-03 +5.0779e-01 +2.9057e-01
34529 +4.474342472e+01 +4.474342472e+01 -5.657528119e-02 -5.657528119e-02 +2.8853e-01 -6.1609e-01 -1.0825e-01 -1.1347e-01 +5.2623e-01 +6.2714e-01 -8.2185e-01 -7.8597e-01 +1.5952e-01 +6.3887e-01 -1.0702e-01 -5.6310e-01 -5.3668e-02 -8.3575e-01 -5.5273e-02 -3.8092e-01 -6.6089e-01 +9.9256e-02 +3.7419e-01 +3.1064e-01
35689 +3.115624959e+01 +3.115624959e+01 -1.364375041e+01 -1.364375041e+01 +3.2339e-01 -7.0488e-01 -2.0891e-01 -1.3005e-01 +3.8951e-01 +7.6145e-01 -4.3737e-01 -7.7034e-01 +1.0283e-02 +2.1534e-01 +1.5169e-02 -7.8722e-01 +7.0869e-02 -6.7648e-01 -7.1109e-02 -4.3627e-01 -6.6685e-01 +3.6243e-01 +3.0057e-01 +1.9803e-01
36647 +3.006076205e+01 +3.006076205e+01 -1.473923795e+01 -1.473923795e+01 +3.9367e-03 -7.2057e-01 -2.7962e-01 -1.5454e-01 +3.1958e-01 +5.9069e-01 -4.8276e-01 -8.9986e-01 +1.0637e-01 +3.1932e-01 -1.5095e-01 -7.4191e-01 -7.0464e-02 -7.0861e-01 +7.2876e-02 -3.0498e-01 -6.7735e-01 -2.3371e-02 +3.9139e-01 +2.8329e-01
37345 +2.761688292e+01 +2.761688292e+01 -1.718311708e+01 -1.718311708e+01 +1.5329e-01 -8.6187e-01 -3.2866e-01 -1.5671e-01 +4.1687e-01 +5.6973e-01 -6.3738e-01 -9.3847e-01 -2.6214e-02 +3.5569e-01 -1.1714e-01 -7.7280e-01 -1.3160e-01 -7.0743e-01 +9.4926e-02 -3.6871e-01 -7.2496e-01 -6.2593e-03 +3.3456e-01 +2.7324e-01
37555 +2.615648909e+01 +2.615648909e+01 -1.864351091e+01 -1.864351091e+01 +2.3155e-01 -7.4075e-01 -2.7492e-01 -1.1159e-01 +5.4681e-01 +6.7994e-01 -5.8952e-01 -8.0972e-01 -2.3660e-02 +3.2222e-01 -9.9444e-02 -7.6553e-01 -5.2227e-02 -7.3819e-01 +5.5250e-02 -2.8974e-01 -6.8582e-01 +1.3382e-01 +3.6052e-01 +2.4005e-01
37852 +2.360174136e+01 +2.360174136e+01 -2.119825864e+01 -2.119825864e+01 +2.6714e-02 -7.5704e-01 -2.6073e-01 -1.7133e-01 +4.8845e-01 +7.2193e-01 -6.4388e-01 -8.1884e-01 +8.7728e-02 +3.6763e-01 -6.0788e-02 -7.4276e-01 -2.0622e-01 -7.1481e-01 +8.0941e-02 -3.5179e-01 -7.4425e-01 +8.4755e-02 +3.2961e-01 +8.9937e-02
38695 +2.329339558e+01 +2.329339558e+01 -2.150660442e+01 -2.150660442e+01 +7.8172e-02 -7.5842e-01 -1.2150e-01 -1.6629e-01 +4.8816e-01 +7.2629e-01 -6.9151e-01 -8.1573e-01 +4.5458e-02 +3.4456e-01 -1.2581e-01 -7.2603e-01 -1.7247e-01 -7.3846e-01 +7.5354e-02 -2.7451e-01 -6.9541e-01 +1.7801e-01 +3.5388e-01 +1.3680e-01
42954 +2.231542341e+01 +2.231542341e+01 -2.248457659e+01 -2.248457659e+01 +8.9570e-02 -7.7612e-01 -2.3939e-01 -1.7407e-01 +2.8781e-01 +6.8006e-01 -6.1874e-01 -8.6628e-01 +4.6601e-02 +3.5197e-01 +3.6248e-02 -7.3584e-01 -1.8814e-01 -7.0733e-01 -7.2420e-03 -3.8217e-01 -7.6278e-01 +1.4796e-01 +3.0048e-01 +2.4373e-01
45538 +2.144819340e+01 +2.144819340e+01 -2.335180660e+01 -2.335180660e+01 +1.1207e-01 -8.2418e-01 -1.8365e-01 -7.6932e-02 +3.6909e-01 +6.5330e-01 -5.3748e-01 -8.4210e-01 +3.6598e-02 +2.7785e-01 -6.1624e-02 -9.1531e-01 -1.5744e-01 -6.6213e-01 -7.8713e-02 -3.2304e-01 -6.8561e-01 +1.6061e-01 +2.8821e-01 +2.2228e-01
46654 +2.089361325e+01 +2.089361325e+01 -2.390638675e+01 -2.390638675e+01 +1.4670e-01 -8.0553e-01 -2.0627e-01 -9.2326e-02 +4.0592e-01 +6.8181e-01 -6.6332e-01 -8.0040e-01 -1.3254e-02 +3.4333e-01 -3.5794e-02 -8.2280e-01 -1.6522e-01 -7.0418e-01 -5.2415e-02 -3.2700e-01 -7.3209e-01 +1.8838e-01 +3.0961e-01 +2.2867e-01
47374 +2.041254553e+01 +2.041254553e+01 -2.438745447e+01 -2.438745447e+01 +4.0965e-02 -8.3827e-01 -2.2742e-01 -1.2372e-01 +3.9361e-01 +7.2231e-01 -5.5805e-01 -8.9802e-01 +6.1915e-03 +3.6223e-01 -4.5256e-02 -7.3430e-01 -1.6611e-01 -7.6758e-01 -3.9808e-02 -3.2770e-01 -6.5155e-01 +1.7304e-01 +3.5101e-01 +1.8417e-01
