% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
35480 +3.415548054e+01 +3.415548054e+01 -3.229451946e+01 -3.229451946e+01 +2.6224e+00 +4.0392e+00 +1.6395e+00 -3.5836e+00 +4.6078e-01 -2.8384e+00 -3.1538e-01 +2.7184e+00 -6.9132e-01 +1.6906e+00 +1.8044e+00 +2.9657e+00 -1.0843e+00 -3.6560e+00 -4.0374e-01 -1.0076e-01 -8.9780e-02 -5.7426e-01 +1.5620e+00 +2.9449e+00
35684 +3.366699164e+01 +3.366699164e+01 -3.278300836e+01 -3.278300836e+01 +2.6513e+00 +4.0201e+00 +1.6477e+00 -3.6092e+00 +4.3030e-01 -2.7924e+00 -2.6564e-01 +2.6985e+00 -6.0924e-01 +1.6989e+00 +1.7678e+00 +3.0277e+00 -1.0958e+00 -3.7518e+00 -4.9554e-01 -5.4322e-02 -1.7828e-01 -6.9233e-01 +1.5639e+00 +2.9707e+00
37190 +2.477782141e+01 +2.477782141e+01 -4.167217859e+01 -4.167217859e+01 +2.6436e+00 +3.9280e+00 +1.5871e+00 -3.5590e+00 +4.7669e-01 -2.8195e+00 -3.5286e-01 +2.7178e+00 -6.2795e-01 +1.6578e+00 +1.8218e+00 +3.0442e+00 -1.1300e+00 -3.7265e+00 -5.2746e-01 -1.6316e-01 -1.3355e-01 -6.8941e-01 +1.5541e+00 +3.0331e+00
39311 +2.266298312e+01 +2.266298312e+01 -4.378701688e+01 -4.378701688e+01 +2.6884e+00 +3.9608e+00 +1.6845e+00 -3.5257e+00 +4.5752e-01 -2.7972e+00 -3.5457e-01 +2.7044e+00 -5.7653e-01 +1.6854e+00 +1.7864e+00 +3.0528e+00 -1.1209e+00 -3.7064e+00 -5.2401e-01 -1.4377e-01 -1.4462e-01 -6.4082e-01 +1.5168e+00 +2.9992e+00
39687 +2.142230752e+01 +2.142230752e+01 -4.502769248e+01 -4.502769248e+01 +2.6404e+00 +3.9831e+00 +1.6767e+00 -3.5753e+00 +5.0203e-01 -2.8252e+00 -2.9713e-01 +2.6917e+00 -5.5000e-01 +1.6324e+00 +1.8108e+00 +3.0842e+00 -1.1219e+00 -3.7406e+00 -4.8919e-01 -1.0588e-01 -1.5367e-01 -6.0792e-01 +1.5636e+00 +3.0105e+00
39730 +1.902841410e+01 +1.902841410e+01 -4.742158590e+01 -4.742158590e+01 +2.6316e+00 +3.9799e+00 +1.6660e+00 -3.5147e+00 +4.6842e-01 -2.8143e+00 -3.3831e-01 +2.7052e+00 -5.6941e-01 +1.6533e+00 +1.7970e+00 +3.0553e+00 -1.0445e+00 -3.7242e+00 -5.1399e-01 -1.2311e-01 -1.4728e-01 -6.2305e-01 +1.5274e+00 +2.9947e+00
40118 +1.835419199e+01 +1.835419199e+01 -4.809580801e+01 -4.809580801e+01 +2.6666e+00 +3.9384e+00 +1.6315e+00 -3.5870e+00 +4.7208e-01 -2.7906e+00 -3.2425e-01 +2.6865e+00 -5.5968e-01 +1.6628e+00 +1.7577e+00 +3.0346e+00 -1.1283e+00 -3.7350e+00 -4.7226e-01 -9.5976e-02 -1.4819e-01 -6.2720e-01 +1.6119e+00 +3.0211e+00
41231 +1.807963749e+01 +1.807963749e+01 -4.837036251e+01 -4.837036251e+01 +2.6378e+00 +3.9527e+00 +1.6723e+00 -3.5601e+00 +4.0634e-01 -2.7840e+00 -3.3474e-01 +2.6984e+00 -5.3682e-01 +1.6605e+00 +1.7728e+00 +3.0133e+00 -1.0826e+00 -3.7378e+00 -5.5346e-01 -1.0429e-01 -1.5641e-01 -6.1969e-01 +1.5696e+00 +2.9978e+00
41378 +1.522105504e+01 +1.522105504e+01 -5.122894496e+01 -5.122894496e+01 +2.6280e+00 +3.9448e+00 +1.6754e+00 -3.5271e+00 +4.7835e-01 -2.8408e+00 -3.6635e-01 +2.6580e+00 -5.8694e-01 +1.6733e+00 +1.7923e+00 +3.0335e+00 -1.0822e+00 -3.7073e+00 -5.4332e-01 -1.2006e-01 -1.4264e-01 -6.2066e-01 +1.5949e+00 +2.9827e+00
41866 +1.418775999e+01 +1.418775999e+01 -5.226224001e+01 -5.226224001e+01 +2.6296e+00 +3.9526e+00 +1.6748e+00 -3.5711e+00 +4.7635e-01 -2.8140e+00 -3.5437e-01 +2.7165e+00 -5.8132e-01 +1.6422e+00 +1.7579e+00 +3.0235e+00 -1.1107e+00 -3.7311e+00 -5.3289e-01 -1.2607e-01 -1.4224e-01 -6.6621e-01 +1.5691e+00 +3.0222e+00
42046 +1.253790624e+01 +1.253790624e+01 -5.391209376e+01 -5.391209376e+01 +2.6052e+00 +3.9450e+00 +1.6336e+00 -3.6104e+00 +4.7460e-01 -2.8095e+00 -3.2030e-01 +2.6888e+00 -5.6846e-01 +1.6621e+00 +1.7811e+00 +3.0592e+00 -1.0815e+00 -3.7098e+00 -5.3187e-01 -1.1932e-01 -1.4202e-01 -6.3885e-01 +1.6079e+00 +2.9883e+00
46375 +9.580759194e+00 +9.580759194e+00 -5.686924081e+01 -5.686924081e+01 +2.6166e+00 +3.9582e+00 +1.6327e+00 -3.6021e+00 +4.9227e-01 -2.7960e+00 -3.3455e-01 +2.6908e+00 -5.9363e-01 +1.6527e+00 +1.8123e+00 +3.0308e+00 -1.1043e+00 -3.7043e+00 -5.2500e-01 -1.1961e-01 -1.5455e-01 -6.5393e-01 +1.5721e+00 +3.0210e+00
47623 +9.066850806e+00 +9.066850806e+00 -5.738314919e+01 -5.738314919e+01 +2.6329e+00 +3.9676e+00 +1.6674e+00 -3.6052e+00 +4.9499e-01 -2.7883e+00 -3.1434e-01 +2.6796e+00 -5.7284e-01 +1.6526e+00 +1.7930e+00 +3.0162e+00 -1.1097e+00 -3.7292e+00 -5.2337e-01 -1.2199e-01 -1.4942e-01 -6.4186e-01 +1.5626e+00 +2.9976e+00
47855 +8.305895925e+00 +8.305895925e+00 -5.814410407e+01 -5.814410407e+01 +2.6498e+00 +3.9464e+00 +1.6782e+00 -3.5985e+00 +4.8552e-01 -2.7853e+00 -3.5273e-01 +2.6901e+00 -5.5682e-01 +1.6471e+00 +1.7933e+00 +3.0254e+00 -1.0898e+00 -3.7253e+00 -5.3751e-01 -1.2768e-01 -1.6073e-01 -6.4062e-01 +1.5455e+00 +3.0118e+00
48276 +5.836150121e+00 +5.836150121e+00 -6.061384988e+01 -6.061384988e+01 +2.6400e+00 +3.9556e+00 +1.6707e+00 -3.5957e+00 +4.8913e-01 -2.7926e+00 -3.5174e-01 +2.6983e+00 -5.5218e-01 +1.6617e+00 +1.7944e+00 +3.0174e+00 -1.1001e+00 -3.7243e+00 -5.3837e-01 -1.0823e-01 -1.6309e-01 -6.5146e-01 +1.5647e+00 +3.0100e+00
49905 +5.292636323e+00 +5.292636323e+00 -6.115736368e+01 -6.115736368e+01 +2.6332e+00 +3.9459e+00 +1.6615e+00 -3.5761e+00 +4.9172e-01 -2.8047e+00 -3.3269e-01 +2.6936e+00 -5.5715e-01 +1.6532e+00 +1.7945e+00 +3.0325e+00 -1.1019e+00 -3.7173e+00 -5.2808e-01 -1.1387e-01 -1.6589e-01 -6.4377e-01 +1.5827e+00 +3.0117e+00
52186 +4.518361062e+00 +4.518361062e+00 -6.193163894e+01 -6.193163894e+01 +2.6414e+00 +3.9616e+00 +1.6591e+00 -3.6017e+00 +4.8856e-01 -2.8035e+00 -3.3503e-01 +2.6843e+00 -5.6659e-01 +1.6471e+00 +1.8038e+00 +3.0184e+00 -1.0929e+00 -3.7172e+00 -5.3207e-01 -1.2866e-01 -1.5669e-01 -6.4655e-01 +1.5824e+00 +3.0092e+00
53585 +4.331880172e+00 +4.331880172e+00 -6.211811983e+01 -6.211811983e+01 +2.6393e+00 +3.9624e+00 +1.6628e+00 -3.6065e+00 +4.8066e-01 -2.8139e+00 -3.4210e-01 +2.6887e+00 -5.6514e-01 +1.6480e+00 +1.8023e+00 +3.0179e+00 -1.0949e+00 -3.7271e+00 -5.3397e-01 -1.2400e-01 -1.5818e-01 -6.5191e-01 +1.5781e+00 +3.0089e+00
54960 +3.965929270e+00 +3.965929270e+00 -6.248407073e+01 -6.248407073e+01 +2.6458e+00 +3.9548e+00 +1.6622e+00 -3.6087e+00 +4.8991e-01 -2.8028e+00 -3.3903e-01 +2.6869e+00 -5.6386e-01 +1.6523e+00 +1.8050e+00 +3.0150e+00 -1.1014e+00 -3.7347e+00 -5.3407e-01 -1.2271e-01 -1.6201e-01 -6.5837e-01 +1.5711e+00 +3.0123e+00
55034 +3.582638911e+00 +3.582638911e+00 -6.286736109e+01 -6.286736109e+01 +2.6379e+00 +3.9471e+00 +1.6489e+00 -3.5813e+00 +4.8491e-01 -2.8078e+00 -3.4060e-01 +2.6954e+00 -5.5622e-01 +1.6533e+00 +1.8012e+00 +3.0168e+00 -1.0927e+00 -3.7276e+00 -5.2837e-01 -1.1833e-01 -1.5585e-01 -6.5316e-01 +1.5703e+00 +3.0092e+00
55524 +3.293357330e+00 +3.293357330e+00 -6.315664267e+01 -6.315664267e+01 +2.6352e+00 +3.9538e+00 +1.6605e+00 -3.6027e+00 +4.8764e-01 -2.8119e+00 -3.3910e-01 +2.6895e+00 -5.6132e-01 +1.6441e+00 +1.7989e+00 +3.0127e+00 -1.0876e+00 -3.7250e+00 -5.4031e-01 -1.2296e-01 -1.5903e-01 -6.5850e-01 +1.5645e+00 +3.0112e+00
55696 +3.216639717e+00 +3.216639717e+00 -6.323336028e+01 -6.323336028e+01 +2.6374e+00 +3.9487e+00 +1.6611e+00 -3.6056e+00 +4.8664e-01 -2.8054e+00 -3.3700e-01 +2.6892e+00 -5.5569e-01 +1.6573e+00 +1.8052e+00 +3.0179e+00 -1.0969e+00 -3.7262e+00 -5.3138e-01 -1.1510e-01 -1.6075e-01 -6.5289e-01 +1.5677e+00 +3.0153e+00
58570 +2.834540929e+00 +2.834540929e+00 -6.361545907e+01 -6.361545907e+01 +2.6414e+00 +3.9528e+00 +1.6622e+00 -3.6003e+00 +4.8329e-01 -2.8033e+00 -3.4299e-01 +2.6906e+00 -5.5432e-01 +1.6476e+00 +1.8050e+00 +3.0118e+00 -1.0966e+00 -3.7237e+00 -5.4319e-01 -1.1949e-01 -1.7059e-01 -6.5975e-01 +1.5645e+00 +3.0168e+00
58668 +2.778947620e+00 +2.778947620e+00 -6.367105238e+01 -6.367105238e+01 +2.6367e+00 +3.9561e+00 +1.6624e+00 -3.6093e+00 +4.8650e-01 -2.8068e+00 -3.3511e-01 +2.6880e+00 -5.5802e-01 +1.6499e+00 +1.8038e+00 +3.0058e+00 -1.0955e+00 -3.7307e+00 -5.3955e-01 -1.1782e-01 -1.7351e-01 -6.5899e-01 +1.5709e+00 +3.0184e+00
59232 +2.688513350e+00 +2.688513350e+00 -6.376148665e+01 -6.376148665e+01 +2.6276e+00 +3.9600e+00 +1.6654e+00 -3.6086e+00 +4.9299e-01 -2.8022e+00 -3.3726e-01 +2.6876e+00 -5.5253e-01 +1.6515e+00 +1.8070e+00 +3.0048e+00 -1.1032e+00 -3.7217e+00 -5.3938e-01 -1.1946e-01 -1.7059e-01 -6.6328e-01 +1.5593e+00 +3.0190e+00
59484 +2.321759250e+00 +2.321759250e+00 -6.412824075e+01 -6.412824075e+01 +2.6373e+00 +3.9575e+00 +1.6597e+00 -3.6062e+00 +4.9238e-01 -2.8036e+00 -3.3879e-01 +2.6868e+00 -5.5086e-01 +1.6471e+00 +1.8120e+00 +3.0102e+00 -1.0966e+00 -3.7300e+00 -5.3990e-01 -1.2097e-01 -1.7235e-01 -6.6410e-01 +1.5653e+00 +3.0151e+00
61795 +2.250832198e+00 +2.250832198e+00 -6.419916780e+01 -6.419916780e+01 +2.6329e+00 +3.9495e+00 +1.6569e+00 -3.6067e+00 +4.8692e-01 -2.7998e+00 -3.3879e-01 +2.6894e+00 -5.5235e-01 +1.6538e+00 +1.8066e+00 +3.0102e+00 -1.0999e+00 -3.7304e+00 -5.4033e-01 -1.1865e-01 -1.6513e-01 -6.6333e-01 +1.5679e+00 +3.0166e+00
61880 +2.010628299e+00 +2.010628299e+00 -6.443937170e+01 -6.443937170e+01 +2.6352e+00 +3.9517e+00 +1.6571e+00 -3.6086e+00 +4.9274e-01 -2.8021e+00 -3.3770e-01 +2.6878e+00 -5.5675e-01 +1.6531e+00 +1.8100e+00 +3.0098e+00 -1.0997e+00 -3.7249e+00 -5.3799e-01 -1.2068e-01 -1.6253e-01 -6.6120e-01 +1.5669e+00 +3.0150e+00
66880 +1.977693479e+00 +1.977693479e+00 -6.447230652e+01 -6.447230652e+01 +2.6343e+00 +3.9519e+00 +1.6618e+00 -3.5989e+00 +4.9104e-01 -2.8019e+00 -3.3443e-01 +2.6864e+00 -5.5370e-01 +1.6535e+00 +1.8051e+00 +3.0090e+00 -1.0950e+00 -3.7274e+00 -5.3873e-01 -1.1421e-01 -1.6147e-01 -6.6004e-01 +1.5694e+00 +3.0146e+00
66981 +1.838855789e+00 +1.838855789e+00 -6.461114421e+01 -6.461114421e+01 +2.6334e+00 +3.9554e+00 +1.6607e+00 -3.6048e+00 +4.8988e-01 -2.8040e+00 -3.3587e-01 +2.6885e+00 -5.5532e-01 +1.6561e+00 +1.8084e+00 +3.0085e+00 -1.0948e+00 -3.7262e+00 -5.3915e-01 -1.1938e-01 -1.6737e-01 -6.5990e-01 +1.5690e+00 +3.0138e+00
67479 +1.692611909e+00 +1.692611909e+00 -6.475738809e+01 -6.475738809e+01 +2.6346e+00 +3.9512e+00 +1.6575e+00 -3.6109e+00 +4.8889e-01 -2.8034e+00 -3.3734e-01 +2.6885e+00 -5.5363e-01 +1.6538e+00 +1.8085e+00 +3.0079e+00 -1.0964e+00 -3.7242e+00 -5.3953e-01 -1.1861e-01 -1.6569e-01 -6.6490e-01 +1.5679e+00 +3.0179e+00
67574 +1.575841643e+00 +1.575841643e+00 -6.487415836e+01 -6.487415836e+01 +2.6308e+00 +3.9525e+00 +1.6583e+00 -3.6063e+00 +4.8919e-01 -2.8054e+00 -3.3049e-01 +2.6872e+00 -5.5262e-01 +1.6546e+00 +1.8076e+00 +3.0059e+00 -1.0970e+00 -3.7248e+00 -5.3733e-01 -1.2053e-01 -1.6459e-01 -6.6415e-01 +1.5687e+00 +3.0182e+00
71767 +1.465379187e+00 +1.465379187e+00 -6.498462081e+01 -6.498462081e+01 +2.6327e+00 +3.9554e+00 +1.6602e+00 -3.6057e+00 +4.9097e-01 -2.8033e+00 -3.3612e-01 +2.6868e+00 -5.5622e-01 +1.6502e+00 +1.8105e+00 +3.0058e+00 -1.0988e+00 -3.7215e+00 -5.3483e-01 -1.2043e-01 -1.6539e-01 -6.6316e-01 +1.5655e+00 +3.0186e+00
75205 +1.427456353e+00 +1.427456353e+00 -6.502254365e+01 -6.502254365e+01 +2.6338e+00 +3.9558e+00 +1.6570e+00 -3.6073e+00 +4.8766e-01 -2.8036e+00 -3.3043e-01 +2.6868e+00 -5.5338e-01 +1.6535e+00 +1.8132e+00 +3.0025e+00 -1.0987e+00 -3.7251e+00 -5.3800e-01 -1.1725e-01 -1.7043e-01 -6.6585e-01 +1.5645e+00 +3.0208e+00
76915 +1.145059910e+00 +1.145059910e+00 -6.530494009e+01 -6.530494009e+01 +2.6322e+00 +3.9596e+00 +1.6605e+00 -3.6070e+00 +4.8812e-01 -2.8021e+00 -3.3575e-01 +2.6869e+00 -5.5169e-01 +1.6528e+00 +1.8105e+00 +3.0044e+00 -1.1015e+00 -3.7279e+00 -5.3681e-01 -1.2004e-01 -1.6923e-01 -6.6237e-01 +1.5660e+00 +3.0193e+00
91107 +1.027820177e+00 +1.027820177e+00 -6.542217982e+01 -6.542217982e+01 +2.6324e+00 +3.9572e+00 +1.6600e+00 -3.6128e+00 +4.9135e-01 -2.7995e+00 -3.3382e-01 +2.6853e+00 -5.5002e-01 +1.6543e+00 +1.8129e+00 +3.0030e+00 -1.1021e+00 -3.7274e+00 -5.3916e-01 -1.1966e-01 -1.7148e-01 -6.6694e-01 +1.5643e+00 +3.0202e+00
100409 +1.022759207e+00 +1.022759207e+00 -6.542724079e+01 -6.542724079e+01 +2.6345e+00 +3.9542e+00 +1.6602e+00 -3.6111e+00 +4.9075e-01 -2.8021e+00 -3.3372e-01 +2.6864e+00 -5.5247e-01 +1.6528e+00 +1.8110e+00 +3.0043e+00 -1.0998e+00 -3.7261e+00 -5.3778e-01 -1.1826e-01 -1.6783e-01 -6.6670e-01 +1.5652e+00 +3.0191e+00
100754 +9.048267807e-01 +9.048267807e-01 -6.554517322e+01 -6.554517322e+01 +2.6348e+00 +3.9549e+00 +1.6583e+00 -3.6102e+00 +4.8955e-01 -2.8019e+00 -3.3485e-01 +2.6865e+00 -5.5189e-01 +1.6525e+00 +1.8133e+00 +3.0041e+00 -1.0993e+00 -3.7257e+00 -5.3828e-01 -1.1909e-01 -1.7146e-01 -6.6697e-01 +1.5659e+00 +3.0189e+00
101383 +8.443158269e-01 +8.443158269e-01 -6.560568417e+01 -6.560568417e+01 +2.6349e+00 +3.9552e+00 +1.6598e+00 -3.6100e+00 +4.8954e-01 -2.8028e+00 -3.3608e-01 +2.6860e+00 -5.5237e-01 +1.6522e+00 +1.8129e+00 +3.0034e+00 -1.0987e+00 -3.7262e+00 -5.3802e-01 -1.1971e-01 -1.7182e-01 -6.6609e-01 +1.5663e+00 +3.0180e+00
101441 +8.171787168e-01 +8.171787168e-01 -6.563282128e+01 -6.563282128e+01 +2.6354e+00 +3.9551e+00 +1.6595e+00 -3.6104e+00 +4.8954e-01 -2.8034e+00 -3.3481e-01 +2.6867e+00 -5.5247e-01 +1.6524e+00 +1.8115e+00 +3.0041e+00 -1.1003e+00 -3.7268e+00 -5.3837e-01 -1.1839e-01 -1.6988e-01 -6.6585e-01 +1.5666e+00 +3.0192e+00
102804 +7.768058713e-01 +7.768058713e-01 -6.567319413e+01 -6.567319413e+01 +2.6339e+00 +3.9550e+00 +1.6597e+00 -3.6100e+00 +4.8858e-01 -2.8033e+00 -3.3580e-01 +2.6865e+00 -5.5243e-01 +1.6525e+00 +1.8107e+00 +3.0032e+00 -1.0994e+00 -3.7258e+00 -5.3758e-01 -1.1973e-01 -1.7019e-01 -6.6378e-01 +1.5652e+00 +3.0184e+00
103406 +7.463822522e-01 +7.463822522e-01 -6.570361775e+01 -6.570361775e+01 +2.6348e+00 +3.9548e+00 +1.6597e+00 -3.6079e+00 +4.8978e-01 -2.8035e+00 -3.3577e-01 +2.6856e+00 -5.5290e-01 +1.6516e+00 +1.8109e+00 +3.0035e+00 -1.0993e+00 -3.7266e+00 -5.3772e-01 -1.1942e-01 -1.6924e-01 -6.6509e-01 +1.5654e+00 +3.0191e+00
103687 +6.519295975e-01 +6.519295975e-01 -6.579807040e+01 -6.579807040e+01 +2.6339e+00 +3.9562e+00 +1.6600e+00 -3.6091e+00 +4.8889e-01 -2.8024e+00 -3.3487e-01 +2.6862e+00 -5.5340e-01 +1.6528e+00 +1.8106e+00 +3.0032e+00 -1.0996e+00 -3.7263e+00 -5.3859e-01 -1.1818e-01 -1.7041e-01 -6.6444e-01 +1.5656e+00 +3.0188e+00
103988 +4.736335360e-01 +4.736335360e-01 -6.597636646e+01 -6.597636646e+01 +2.6342e+00 +3.9561e+00 +1.6601e+00 -3.6083e+00 +4.8871e-01 -2.8022e+00 -3.3552e-01 +2.6863e+00 -5.5281e-01 +1.6523e+00 +1.8113e+00 +3.0033e+00 -1.0997e+00 -3.7270e+00 -5.3877e-01 -1.1897e-01 -1.6998e-01 -6.6466e-01 +1.5649e+00 +3.0185e+00
110259 +4.675103023e-01 +4.675103023e-01 -6.598248970e+01 -6.598248970e+01 +2.6339e+00 +3.9550e+00 +1.6606e+00 -3.6091e+00 +4.8888e-01 -2.8030e+00 -3.3459e-01 +2.6858e+00 -5.5221e-01 +1.6519e+00 +1.8116e+00 +3.0033e+00 -1.0994e+00 -3.7274e+00 -5.3860e-01 -1.1900e-01 -1.7007e-01 -6.6595e-01 +1.5652e+00 +3.0190e+00
110988 +4.423898024e-01 +4.423898024e-01 -6.600761020e+01 -6.600761020e+01 +2.6342e+00 +3.9560e+00 +1.6602e+00 -3.6085e+00 +4.8957e-01 -2.8026e+00 -3.3460e-01 +2.6862e+00 -5.5253e-01 +1.6520e+00 +1.8112e+00 +3.0040e+00 -1.0996e+00 -3.7271e+00 -5.3886e-01 -1.1898e-01 -1.7021e-01 -6.6568e-01 +1.5650e+00 +3.0190e+00
111949 +4.329001640e-01 +4.329001640e-01 -6.601709984e+01 -6.601709984e+01 +2.6337e+00 +3.9552e+00 +1.6597e+00 -3.6086e+00 +4.8907e-01 -2.8027e+00 -3.3478e-01 +2.6859e+00 -5.5246e-01 +1.6524e+00 +1.8117e+00 +3.0032e+00 -1.0997e+00 -3.7275e+00 -5.3846e-01 -1.1880e-01 -1.6985e-01 -6.6561e-01 +1.5657e+00 +3.0189e+00
113144 +4.223142003e-01 +4.223142003e-01 -6.602768580e+01 -6.602768580e+01 +2.6339e+00 +3.9557e+00 +1.6603e+00 -3.6091e+00 +4.8921e-01 -2.8025e+00 -3.3454e-01 +2.6862e+00 -5.5213e-01 +1.6522e+00 +1.8113e+00 +3.0032e+00 -1.0996e+00 -3.7278e+00 -5.3855e-01 -1.1920e-01 -1.7030e-01 -6.6542e-01 +1.5657e+00 +3.0194e+00
113476 +4.062826393e-01 +4.062826393e-01 -6.604371736e+01 -6.604371736e+01 +2.6338e+00 +3.9555e+00 +1.6600e+00 -3.6090e+00 +4.8887e-01 -2.8024e+00 -3.3476e-01 +2.6856e+00 -5.5169e-01 +1.6522e+00 +1.8115e+00 +3.0031e+00 -1.0997e+00 -3.7274e+00 -5.3819e-01 -1.1907e-01 -1.7029e-01 -6.6596e-01 +1.5651e+00 +3.0190e+00
114136 +3.843607495e-01 +3.843607495e-01 -6.606563925e+01 -6.606563925e+01 +2.6342e+00 +3.9553e+00 +1.6603e+00 -3.6096e+00 +4.8930e-01 -2.8024e+00 -3.3465e-01 +2.6860e+00 -5.5191e-01 +1.6520e+00 +1.8112e+00 +3.0032e+00 -1.0997e+00 -3.7272e+00 -5.3859e-01 -1.1948e-01 -1.7051e-01 -6.6598e-01 +1.5655e+00 +3.0187e+00
116724 +3.737112844e-01 +3.737112844e-01 -6.607628872e+01 -6.607628872e+01 +2.6341e+00 +3.9555e+00 +1.6602e+00 -3.6094e+00 +4.8904e-01 -2.8022e+00 -3.3507e-01 +2.6857e+00 -5.5193e-01 +1.6522e+00 +1.8111e+00 +3.0030e+00 -1.1000e+00 -3.7279e+00 -5.3851e-01 -1.1932e-01 -1.7041e-01 -6.6548e-01 +1.5652e+00 +3.0189e+00
116861 +3.695633251e-01 +3.695633251e-01 -6.608043667e+01 -6.608043667e+01 +2.6343e+00 +3.9557e+00 +1.6601e+00 -3.6096e+00 +4.8891e-01 -2.8024e+00 -3.3490e-01 +2.6859e+00 -5.5204e-01 +1.6523e+00 +1.8115e+00 +3.0032e+00 -1.1000e+00 -3.7277e+00 -5.3846e-01 -1.1933e-01 -1.7020e-01 -6.6554e-01 +1.5648e+00 +3.0188e+00
117715 +3.428949575e-01 +3.428949575e-01 -6.610710504e+01 -6.610710504e+01 +2.6338e+00 +3.9556e+00 +1.6604e+00 -3.6093e+00 +4.8905e-01 -2.8021e+00 -3.3481e-01 +2.6857e+00 -5.5207e-01 +1.6523e+00 +1.8114e+00 +3.0031e+00 -1.0998e+00 -3.7276e+00 -5.3836e-01 -1.1941e-01 -1.7031e-01 -6.6557e-01 +1.5651e+00 +3.0189e+00
119918 +3.314684115e-01 +3.314684115e-01 -6.611853159e+01 -6.611853159e+01 +2.6341e+00 +3.9556e+00 +1.6601e+00 -3.6093e+00 +4.8891e-01 -2.8022e+00 -3.3458e-01 +2.6858e+00 -5.5160e-01 +1.6524e+00 +1.8114e+00 +3.0030e+00 -1.1001e+00 -3.7274e+00 -5.3821e-01 -1.1943e-01 -1.7038e-01 -6.6558e-01 +1.5654e+00 +3.0186e+00
120012 +3.266678907e-01 +3.266678907e-01 -6.612333211e+01 -6.612333211e+01 +2.6339e+00 +3.9557e+00 +1.6601e+00 -3.6093e+00 +4.8890e-01 -2.8026e+00 -3.3471e-01 +2.6858e+00 -5.5218e-01 +1.6523e+00 +1.8114e+00 +3.0032e+00 -1.1001e+00 -3.7275e+00 -5.3851e-01 -1.1935e-01 -1.7041e-01 -6.6566e-01 +1.5655e+00 +3.0188e+00
120436 +3.171988759e-01 +3.171988759e-01 -6.613280112e+01 -6.613280112e+01 +2.6343e+00 +3.9554e+00 +1.6601e+00 -3.6092e+00 +4.8905e-01 -2.8024e+00 -3.3472e-01 +2.6859e+00 -5.5221e-01 +1.6521e+00 +1.8114e+00 +3.0031e+00 -1.0998e+00 -3.7272e+00 -5.3836e-01 -1.1943e-01 -1.7021e-01 -6.6564e-01 +1.5655e+00 +3.0189e+00
120584 +3.097363284e-01 +3.097363284e-01 -6.614026367e+01 -6.614026367e+01 +2.6341e+00 +3.9556e+00 +1.6600e+00 -3.6092e+00 +4.8916e-01 -2.8024e+00 -3.3488e-01 +2.6858e+00 -5.5209e-01 +1.6524e+00 +1.8114e+00 +3.0033e+00 -1.0998e+00 -3.7274e+00 -5.3856e-01 -1.1945e-01 -1.6999e-01 -6.6564e-01 +1.5655e+00 +3.0188e+00
121940 +3.063903295e-01 +3.063903295e-01 -6.614360967e+01 -6.614360967e+01 +2.6341e+00 +3.9556e+00 +1.6601e+00 -3.6091e+00 +4.8919e-01 -2.8024e+00 -3.3484e-01 +2.6858e+00 -5.5220e-01 +1.6523e+00 +1.8114e+00 +3.0032e+00 -1.0997e+00 -3.7273e+00 -5.3841e-01 -1.1922e-01 -1.6985e-01 -6.6549e-01 +1.5654e+00 +3.0188e+00
122479 +2.983399883e-01 +2.983399883e-01 -6.615166001e+01 -6.615166001e+01 +2.6339e+00 +3.9555e+00 +1.6601e+00 -3.6091e+00 +4.8900e-01 -2.8023e+00 -3.3463e-01 +2.6859e+00 -5.5218e-01 +1.6524e+00 +1.8114e+00 +3.0035e+00 -1.0999e+00 -3.7273e+00 -5.3862e-01 -1.1933e-01 -1.7002e-01 -6.6556e-01 +1.5653e+00 +3.0188e+00
122876 +2.950328371e-01 +2.950328371e-01 -6.615496716e+01 -6.615496716e+01 +2.6339e+00 +3.9557e+00 +1.6600e+00 -3.6091e+00 +4.8900e-01 -2.8023e+00 -3.3462e-01 +2.6859e+00 -5.5226e-01 +1.6522e+00 +1.8114e+00 +3.0032e+00 -1.0997e+00 -3.7273e+00 -5.3848e-01 -1.1920e-01 -1.7002e-01 -6.6561e-01 +1.5655e+00 +3.0186e+00
126589 +2.883882774e-01 +2.883882774e-01 -6.616161172e+01 -6.616161172e+01 +2.6340e+00 +3.9557e+00 +1.6600e+00 -3.6091e+00 +4.8896e-01 -2.8022e+00 -3.3466e-01 +2.6859e+00 -5.5227e-01 +1.6522e+00 +1.8112e+00 +3.0034e+00 -1.0998e+00 -3.7273e+00 -5.3839e-01 -1.1929e-01 -1.7003e-01 -6.6543e-01 +1.5655e+00 +3.0188e+00
127787 +2.782803685e-01 +2.782803685e-01 -6.617171963e+01 -6.617171963e+01 +2.6339e+00 +3.9556e+00 +1.6602e+00 -3.6089e+00 +4.8898e-01 -2.8024e+00 -3.3470e-01 +2.6859e+00 -5.5209e-01 +1.6523e+00 +1.8113e+00 +3.0035e+00 -1.0998e+00 -3.7275e+00 -5.3842e-01 -1.1927e-01 -1.7010e-01 -6.6548e-01 +1.5655e+00 +3.0187e+00
