% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1614 +7.240302387e+01 +7.240302387e+01 -9.275969761e+02 -9.275969761e+02 -3.0276e+00 -1.7955e+00 +1.2881e+00 +5.7210e+00 +1.2472e-01 +1.2896e+00 +4.2755e+00 +2.8735e+00 -7.6714e-01 +3.2375e+00 -1.4963e+00 -1.5785e+00 -3.6861e+00 +1.0638e+00 -3.4150e+00 -3.8673e+00 -3.9295e+00 +4.9203e+00 -3.8970e+00 +4.5031e+00
1871 +6.882906191e+01 +6.882906191e+01 -9.311709381e+02 -9.311709381e+02 -3.4187e+00 -1.4871e+00 +7.3817e-01 +4.2698e+00 +4.3289e-02 +1.3214e+00 +1.1577e+00 +4.0541e+00 -1.2484e+00 +4.1129e+00 -1.1132e+00 -1.5032e+00 -5.1228e+00 +1.3231e+00 -5.8749e+00 -2.9561e+00 -3.8666e+00 +4.9450e+00 -4.2734e+00 +4.2787e+00
2124 +6.738775234e+01 +6.738775234e+01 -9.326122477e+02 -9.326122477e+02 -3.0563e+00 -9.2687e-01 -2.0869e-01 +3.9553e+00 +1.4150e-01 +1.3112e+00 +3.1121e+00 +3.6019e+00 -1.0464e+00 +3.2267e+00 -1.2283e+00 -1.6185e+00 -4.6351e+00 +1.9484e+00 -4.5566e+00 -3.4868e+00 -4.0188e+00 +4.8037e+00 -4.6732e+00 +4.4252e+00
2380 +6.549016036e+01 +6.549016036e+01 -9.345098396e+02 -9.345098396e+02 -2.7454e+00 -5.5863e-01 +8.5024e-01 +7.0774e+00 +1.9357e-01 +1.2220e+00 +1.8279e+00 +3.7667e+00 -2.4389e+00 +4.5887e+00 -3.1998e-01 -1.6547e+00 -3.5656e+00 +1.0392e+00 -4.4401e+00 +1.1186e+00 -3.8359e+00 +4.9255e+00 -4.7354e+00 +4.3233e+00
2496 +6.428001872e+01 +6.428001872e+01 -9.357199813e+02 -9.357199813e+02 -2.3316e+00 -1.2792e+00 +9.4365e-01 +3.8400e+00 +1.7920e-01 +1.4455e+00 +2.6088e+00 +4.6197e+00 -2.4108e+00 +4.4322e+00 -2.2835e+00 -9.0395e-01 -4.0896e+00 +1.2162e+00 -4.3167e+00 -2.4180e+00 -4.1602e+00 +4.8685e+00 -5.0427e+00 +4.3838e+00
2542 +6.124229134e+01 +6.124229134e+01 -9.387577087e+02 -9.387577087e+02 -3.0685e+00 -1.1565e+00 +4.0162e-01 +5.9731e+00 -1.8351e-01 +1.3482e+00 +2.5573e+00 +3.9346e+00 -1.3247e+00 +3.6282e+00 -1.6467e+00 -1.7132e+00 -4.8112e+00 +1.2657e+00 -5.1238e+00 -1.8353e+00 -4.0716e+00 +4.9066e+00 -4.5782e+00 +4.3920e+00
2574 +6.006915088e+01 +6.006915088e+01 -9.399308491e+02 -9.399308491e+02 -3.3063e+00 -1.5130e+00 -1.3726e+00 +5.1776e+00 +2.0741e-01 +1.3029e+00 +2.5960e+00 +3.6670e+00 -1.8487e+00 +3.1913e+00 -5.4318e-01 -2.6773e+00 -4.3979e+00 +2.6843e+00 -3.8221e+00 -1.7468e+00 -3.9446e+00 +4.8213e+00 -4.3827e+00 +4.4453e+00
2707 +5.600887297e+01 +5.600887297e+01 -9.439911270e+02 -9.439911270e+02 -2.0131e+00 -4.0069e-02 +5.0231e-01 +3.2922e+00 +1.6820e-01 +1.3995e+00 +2.6168e+00 +3.4215e+00 -1.5656e+00 +4.2342e+00 -8.6699e-01 -1.5256e+00 -4.6979e+00 +2.3374e+00 -3.9338e+00 -2.1675e+00 -3.8510e+00 +4.9488e+00 -4.8379e+00 +4.4537e+00
2849 +4.644936037e+01 +4.644936037e+01 -9.535506396e+02 -9.535506396e+02 -2.1703e+00 -1.2390e+00 -3.9988e-02 +4.4361e+00 -2.3319e-01 +1.4361e+00 +2.3430e+00 +3.1192e+00 -1.4303e+00 +3.1008e+00 -1.6735e+00 -1.5723e+00 -5.2543e+00 +2.1884e+00 -4.4035e+00 -1.2939e+00 -3.9716e+00 +4.9558e+00 -4.8738e+00 +4.2480e+00
2887 +4.562840463e+01 +4.562840463e+01 -9.543715954e+02 -9.543715954e+02 -2.2759e+00 -1.3012e+00 -4.6854e-01 +4.0030e+00 +2.0787e-01 +1.2533e+00 +1.9583e+00 +3.1973e+00 -1.5435e+00 +3.2996e+00 -9.8871e-01 -1.8727e+00 -4.8110e+00 +2.2350e+00 -4.0036e+00 -1.1950e+00 -3.9387e+00 +4.8872e+00 -4.1430e+00 +4.5589e+00
3140 +4.336761838e+01 +4.336761838e+01 -9.566323816e+02 -9.566323816e+02 -2.5495e+00 -1.1786e+00 +6.7133e-01 +4.6538e+00 -3.0767e-03 +1.1358e+00 +2.8791e+00 +3.0520e+00 -1.5638e+00 +2.5296e+00 -8.8904e-01 -1.5378e+00 -4.2892e+00 +1.4085e+00 -3.3440e+00 -7.5845e-01 -1.8896e+00 +4.7663e+00 -4.3125e+00 +4.3075e+00
3275 +4.216405469e+01 +4.216405469e+01 -9.578359453e+02 -9.578359453e+02 -2.5764e+00 -8.9149e-01 +1.3697e-01 +4.4008e+00 +2.7971e-01 +1.4190e+00 +1.1769e+00 +1.8661e+00 -1.9158e+00 +3.5294e+00 -4.3466e-01 -1.5742e+00 -4.8309e+00 +2.0061e+00 -3.5379e+00 -2.5536e-01 -3.3452e+00 +4.7759e+00 -3.8769e+00 +4.1618e+00
3280 +3.166145980e+01 +3.166145980e+01 -9.683385402e+02 -9.683385402e+02 -2.8970e+00 -1.6445e+00 -1.7094e+00 +4.6617e+00 -7.4582e-02 -8.7486e-01 +7.9197e-01 +3.1093e+00 -2.4513e+00 +2.3065e+00 -1.1773e+00 -1.4487e+00 -5.2187e+00 +1.1850e+00 -3.8662e+00 +2.8295e-01 -4.6728e+00 +4.7653e+00 -5.1957e+00 +4.6291e+00
3547 +2.875118477e+01 +2.875118477e+01 -9.712488152e+02 -9.712488152e+02 -2.0773e+00 -1.1821e+00 +2.0028e-01 +5.0678e+00 -1.7586e-01 +1.2654e+00 +1.9409e+00 +2.5213e+00 -1.6762e+00 +1.9006e+00 -7.3463e-01 -1.8869e+00 -4.5593e+00 +1.6503e+00 -4.2735e+00 +4.0434e-01 -2.7067e+00 +4.7370e+00 -3.7214e+00 +4.2128e+00
4103 +2.718559514e+01 +2.718559514e+01 -9.728144049e+02 -9.728144049e+02 -7.4585e-01 -9.1773e-01 +9.4227e-02 +3.3153e+00 -7.3897e-01 +4.3912e-01 +1.8300e+00 +9.1107e-01 -2.1670e+00 +2.7098e+00 -6.7969e-01 -1.1655e+00 -5.2190e+00 +1.6613e+00 -2.9305e+00 +1.9653e-01 -3.2631e+00 +5.1625e+00 -4.9857e+00 +4.5856e+00
4199 +2.634530741e+01 +2.634530741e+01 -9.736546926e+02 -9.736546926e+02 -1.5986e+00 -3.6263e-01 -4.0830e-02 +4.7436e+00 -6.1413e-01 +1.2337e-01 +1.5451e+00 +1.9759e+00 -2.0666e+00 +1.9649e+00 -1.1628e+00 -1.8374e+00 -4.6947e+00 +1.4744e+00 -2.6817e+00 +8.9455e-01 -3.9511e+00 +4.7817e+00 -4.2812e+00 +5.7145e+00
4245 +2.190358844e+01 +2.190358844e+01 -9.780964116e+02 -9.780964116e+02 -1.0412e+00 -9.4300e-01 +4.7132e-02 +4.3451e+00 -5.0016e-01 +2.3320e-01 +1.5282e+00 +1.6199e+00 -2.5929e+00 +2.2674e+00 -3.2687e-01 -1.6051e+00 -4.4850e+00 +2.3654e+00 -3.5106e+00 +2.9997e-01 -2.8938e+00 +4.9066e+00 -4.6206e+00 +4.6342e+00
4628 +2.118286133e+01 +2.118286133e+01 -9.788171387e+02 -9.788171387e+02 -1.8539e+00 -1.2989e+00 +1.1570e-01 +4.5563e+00 -1.1918e+00 -7.0545e-01 +1.6842e+00 +1.5732e+00 -2.1245e+00 +2.8394e+00 -1.0633e+00 -1.7143e+00 -5.5974e+00 +1.7576e+00 -2.4893e+00 +5.0794e-01 -3.0470e+00 +4.3054e+00 -4.4346e+00 +4.2509e+00
4919 +2.030928051e+01 +2.030928051e+01 -9.796907195e+02 -9.796907195e+02 -1.7825e+00 -1.0760e+00 -9.8439e-01 +4.7361e+00 -2.0300e+00 -4.1711e-01 +1.2542e+00 +9.9269e-01 -2.2690e+00 +3.1246e+00 -4.5900e-01 -1.7445e+00 -4.8798e+00 +1.6101e+00 -3.0745e+00 +9.4821e-01 -3.4068e+00 +4.6356e+00 -4.3141e+00 +5.3564e+00
4936 +1.793607323e+01 +1.793607323e+01 -9.820639268e+02 -9.820639268e+02 -1.5767e+00 -2.7815e+00 -6.2001e-01 +3.9352e+00 -1.1664e+00 -3.0367e-01 +1.5076e+00 +1.0058e+00 -2.3386e+00 +1.2116e+00 -6.6706e-01 -1.7016e+00 -3.5938e+00 +1.3574e+00 -3.2731e+00 +1.2616e+00 -3.5094e+00 +4.0366e+00 -4.2011e+00 +4.9752e+00
5156 +1.627684791e+01 +1.627684791e+01 -9.837231521e+02 -9.837231521e+02 -1.6863e+00 -1.4293e+00 -8.0257e-01 +4.5093e+00 -1.4814e+00 -8.7844e-01 +1.2697e+00 +1.6338e+00 -2.1861e+00 +2.0433e+00 -1.1584e+00 -1.1529e+00 -4.7212e+00 +1.2307e+00 -2.8717e+00 +1.8340e+00 -3.3123e+00 +3.6951e+00 -4.0405e+00 +4.1412e+00
5365 +1.532766477e+01 +1.532766477e+01 -9.846723352e+02 -9.846723352e+02 -1.4649e+00 -1.5186e+00 -1.1118e+00 +4.8062e+00 -1.4439e+00 -3.2042e-01 +1.5278e+00 +9.1071e-01 -2.4040e+00 +1.5406e+00 -8.8744e-01 -1.0927e+00 -4.5547e+00 +1.4988e+00 -3.4053e+00 +9.0992e-01 -3.8068e+00 +4.5237e+00 -4.3264e+00 +4.8700e+00
5373 +1.504270222e+01 +1.504270222e+01 -9.849572978e+02 -9.849572978e+02 -1.4309e+00 -2.1756e+00 -1.1057e+00 +4.3180e+00 -1.3635e+00 -3.3184e-01 +1.3597e+00 +1.5403e+00 -3.0219e+00 +2.0462e+00 -3.5415e-02 -1.4018e+00 -4.9752e+00 +1.0336e+00 -3.4681e+00 +9.0731e-01 -3.2096e+00 +4.5384e+00 -4.4560e+00 +4.6952e+00
5755 +1.399050466e+01 +1.399050466e+01 -9.860094953e+02 -9.860094953e+02 -1.2052e+00 -1.5363e+00 -5.7785e-01 +4.2886e+00 -1.2938e+00 -9.9598e-01 +1.1971e+00 +1.5815e+00 -2.6684e+00 +2.3128e+00 -4.7723e-01 -3.5072e-01 -4.6191e+00 +1.2481e+00 -3.3431e+00 +1.0846e+00 -3.3654e+00 +4.4040e+00 -4.1853e+00 +4.3036e+00
6090 +1.338418797e+01 +1.338418797e+01 -9.866158120e+02 -9.866158120e+02 -1.4676e+00 -1.7143e+00 -1.9428e+00 +3.3165e+00 -1.0291e+00 -1.3415e+00 +5.0935e-01 +1.1747e+00 -2.7028e+00 +1.6340e+00 +8.7879e-01 -1.1297e+00 -4.5015e+00 +8.5492e-01 -3.5057e+00 +1.3607e+00 -3.7655e+00 +4.3751e+00 -4.1548e+00 +4.5104e+00
6266 +1.304691851e+01 +1.304691851e+01 -9.869530815e+02 -9.869530815e+02 -1.0637e+00 -2.0622e+00 -1.9952e+00 +4.0672e+00 -1.6929e+00 -1.1561e+00 -7.1453e-01 +1.3282e+00 -2.9239e+00 +1.9395e+00 -2.2412e-01 -1.2741e+00 -4.4654e+00 +2.6679e-01 -3.9990e+00 +1.8292e+00 -4.5501e+00 +4.3876e+00 -4.4064e+00 +4.3661e+00
6392 +1.215839178e+01 +1.215839178e+01 -9.878416082e+02 -9.878416082e+02 -1.5640e+00 -1.9896e+00 -1.2299e+00 +4.0096e+00 -1.9969e+00 -1.4996e+00 +1.0175e+00 +1.2398e+00 -2.9738e+00 +2.4888e+00 -8.0743e-01 -8.5717e-01 -4.5018e+00 +1.0705e+00 -2.5535e+00 +1.6402e+00 -3.3826e+00 +4.5745e+00 -4.9042e+00 +4.6581e+00
6440 +1.113397842e+01 +1.113397842e+01 -9.888660216e+02 -9.888660216e+02 -1.4421e+00 -2.0855e+00 -8.1179e-01 +3.1283e+00 -1.5690e+00 -1.9090e+00 +1.0711e+00 +1.3324e+00 -2.8891e+00 +2.0156e+00 -8.4535e-02 -1.0077e+00 -4.2899e+00 +8.8710e-01 -3.1343e+00 +1.8546e+00 -3.9562e+00 +4.2510e+00 -4.1479e+00 +4.4352e+00
6487 +1.096439162e+01 +1.096439162e+01 -9.890356084e+02 -9.890356084e+02 -1.3060e+00 -2.2554e+00 -1.7146e+00 +3.5953e+00 -2.4767e+00 -1.5719e+00 +8.0846e-01 +8.6933e-01 -2.7544e+00 +1.5909e+00 +5.1986e-02 -1.2256e+00 -4.5307e+00 +8.8666e-01 -3.2028e+00 +2.3667e+00 -3.5338e+00 +4.5990e+00 -4.4175e+00 +4.5150e+00
6678 +1.065515031e+01 +1.065515031e+01 -9.893448497e+02 -9.893448497e+02 -1.8826e+00 -2.1628e+00 -1.3785e+00 +4.8333e+00 -2.0960e+00 -7.6003e-01 +1.0762e+00 +8.6004e-01 -2.9191e+00 +1.6825e+00 +1.8946e-01 -6.8419e-01 -4.3506e+00 +9.8513e-01 -3.0915e+00 +1.5795e+00 -2.7273e+00 +4.6754e+00 -4.3396e+00 +5.0436e+00
6969 +1.042921162e+01 +1.042921162e+01 -9.895707884e+02 -9.895707884e+02 -2.4770e+00 -2.3538e+00 -1.5479e+00 +3.9576e+00 -1.7861e+00 -1.2420e+00 +6.7653e-01 +1.3378e+00 -3.1964e+00 +1.4007e+00 -6.5745e-01 -8.1908e-01 -4.5456e+00 +7.6459e-01 -2.8554e+00 +1.8601e+00 -3.2757e+00 +4.8383e+00 -4.7429e+00 +3.9480e+00
7173 +9.747722148e+00 +9.747722148e+00 -9.902522779e+02 -9.902522779e+02 -1.7493e+00 -2.3234e+00 -1.3812e+00 +3.8938e+00 -1.6955e+00 -1.6972e+00 +2.2178e-01 +1.4055e+00 -3.1648e+00 +1.3736e+00 -5.2626e-01 -1.2159e+00 -3.7115e+00 +1.1132e+00 -3.1148e+00 +2.7851e+00 -3.2241e+00 +3.9810e+00 -4.3706e+00 +4.9569e+00
7350 +8.927167661e+00 +8.927167661e+00 -9.910728323e+02 -9.910728323e+02 -1.4857e+00 -2.5236e+00 -1.2773e+00 +4.1347e+00 -1.8592e+00 -1.5035e+00 +1.5020e-01 +8.9011e-01 -3.3169e+00 +8.5688e-01 -5.2683e-02 -8.7495e-01 -4.0373e+00 +1.5323e+00 -3.3400e+00 +2.1253e+00 -3.3100e+00 +4.3485e+00 -5.0450e+00 +4.4155e+00
7420 +8.192033908e+00 +8.192033908e+00 -9.918079661e+02 -9.918079661e+02 -1.8696e+00 -2.9661e+00 -1.5135e+00 +3.7418e+00 -1.4960e+00 -1.5986e+00 +1.3392e+00 +8.4366e-01 -3.1012e+00 +1.1853e+00 -4.4345e-01 -1.4604e+00 -4.2615e+00 +1.0579e+00 -3.3500e+00 +2.0538e+00 -3.2012e+00 +4.2031e+00 -4.2925e+00 +4.2835e+00
7593 +7.847896157e+00 +7.847896157e+00 -9.921521038e+02 -9.921521038e+02 -2.0714e+00 -2.1833e+00 -1.3387e+00 +3.7974e+00 -1.9474e+00 -1.0708e+00 +3.7602e-01 +1.2120e+00 -3.1128e+00 +1.0405e+00 +8.6745e-02 -1.2212e+00 -4.1578e+00 +1.1167e+00 -3.8691e+00 +2.0935e+00 -3.2597e+00 +4.4158e+00 -4.5158e+00 +4.5339e+00
8147 +7.612559045e+00 +7.612559045e+00 -9.923874410e+02 -9.923874410e+02 -2.1771e+00 -2.5784e+00 -1.5092e+00 +3.9691e+00 -1.5112e+00 -1.2874e+00 +3.2179e-01 +1.0243e+00 -3.4035e+00 +1.1200e+00 +3.2317e-01 -1.5252e+00 -3.6897e+00 +6.4146e-01 -4.1577e+00 +2.2182e+00 -3.3658e+00 +4.6224e+00 -4.6433e+00 +4.4137e+00
8422 +7.227775104e+00 +7.227775104e+00 -9.927722249e+02 -9.927722249e+02 -2.0968e+00 -2.4529e+00 -1.2135e+00 +3.9370e+00 -1.7069e+00 -1.7766e+00 +3.9773e-02 +1.1489e+00 -3.5076e+00 +9.1472e-01 -2.5204e-02 -2.1009e+00 -3.9568e+00 +6.7574e-01 -3.5018e+00 +2.4431e+00 -3.1824e+00 +4.4445e+00 -4.4958e+00 +3.9821e+00
8827 +6.762936418e+00 +6.762936418e+00 -9.932370636e+02 -9.932370636e+02 -2.2653e+00 -2.2369e+00 -2.0578e+00 +3.9325e+00 -1.9874e+00 -1.6550e+00 +1.3577e-01 +1.3594e+00 -3.5828e+00 +2.8767e-01 +5.1693e-01 -1.9443e+00 -3.5101e+00 +4.8880e-01 -3.8357e+00 +3.1770e+00 -3.5018e+00 +4.4363e+00 -4.2138e+00 +4.0614e+00
9862 +6.452205877e+00 +6.452205877e+00 -9.935477941e+02 -9.935477941e+02 -2.0112e+00 -2.5719e+00 -1.8515e+00 +3.6131e+00 -1.9740e+00 -1.7548e+00 -1.6996e-02 +7.7923e-01 -3.7602e+00 +7.0761e-01 +3.4844e-01 -6.2268e-01 -3.6277e+00 +3.4525e-01 -3.8777e+00 +3.0361e+00 -3.1567e+00 +4.4083e+00 -4.1797e+00 +3.8848e+00
10880 +6.071491610e+00 +6.071491610e+00 -9.939285084e+02 -9.939285084e+02 -2.1365e+00 -2.3162e+00 -1.5816e+00 +3.3935e+00 -1.6298e+00 -1.8868e+00 -1.3781e-01 +1.1151e+00 -3.7228e+00 +4.6637e-01 +3.8333e-01 -1.6890e+00 -3.7446e+00 +6.4039e-01 -4.0530e+00 +3.0139e+00 -3.2092e+00 +4.4360e+00 -4.4539e+00 +4.1567e+00
28959 +5.931090289e+00 +5.931090289e+00 -9.940689097e+02 -9.940689097e+02 -2.5287e+00 -3.3684e+00 -2.2295e+00 +3.8056e+00 -2.2726e+00 -2.5255e+00 -9.1952e-01 +1.7022e+00 -4.1615e+00 +2.8619e-01 +1.6094e+00 -2.0131e+00 -2.4846e+00 -2.3476e-01 -4.2099e+00 +3.6668e+00 -2.6630e+00 +4.2543e+00 -4.2134e+00 +3.8891e+00
30003 +5.370672294e+00 +5.370672294e+00 -9.946293277e+02 -9.946293277e+02 -2.5866e+00 -3.6427e+00 -2.2853e+00 +3.0660e+00 -2.2919e+00 -2.3458e+00 -4.6222e-01 +7.8517e-01 -4.4249e+00 +4.3753e-01 +9.5177e-01 -1.5728e+00 -3.1212e+00 +3.6387e-03 -3.9379e+00 +3.4787e+00 -2.9472e+00 +4.2859e+00 -4.2600e+00 +3.9304e+00
30237 +5.348228137e+00 +5.348228137e+00 -9.946517719e+02 -9.946517719e+02 -2.2767e+00 -3.4902e+00 -1.4325e+00 +3.3222e+00 -2.5514e+00 -2.3761e+00 -5.2245e-01 +9.4992e-01 -4.0635e+00 +5.6959e-01 +5.1100e-01 -2.0306e+00 -3.6349e+00 +1.9861e-01 -3.7854e+00 +3.6696e+00 -2.9303e+00 +4.2880e+00 -4.2440e+00 +3.8863e+00
31248 +4.732569525e+00 +4.732569525e+00 -9.952674305e+02 -9.952674305e+02 -2.3604e+00 -2.9353e+00 -1.3716e+00 +3.5956e+00 -2.0525e+00 -2.2400e+00 -6.3448e-01 +1.0317e+00 -4.1075e+00 +3.5811e-01 +9.5906e-01 -1.7402e+00 -3.1052e+00 +1.1850e-01 -4.2936e+00 +3.4465e+00 -3.1129e+00 +4.2365e+00 -4.1661e+00 +4.1523e+00
33652 +4.595122299e+00 +4.595122299e+00 -9.954048777e+02 -9.954048777e+02 -2.6053e+00 -2.7803e+00 -1.7448e+00 +3.7587e+00 -2.2979e+00 -1.9273e+00 -1.0772e+00 +1.0471e+00 -4.0630e+00 +2.5538e-01 +1.3287e+00 -1.9098e+00 -2.9215e+00 -8.8429e-02 -4.4648e+00 +3.8085e+00 -2.6234e+00 +4.4992e+00 -4.4019e+00 +3.9584e+00
40188 +4.485209396e+00 +4.485209396e+00 -9.955147906e+02 -9.955147906e+02 -2.7638e+00 -3.7336e+00 -1.6886e+00 +3.8876e+00 -2.5731e+00 -2.2507e+00 -5.5752e-01 +7.5618e-01 -4.1212e+00 +4.9988e-01 +7.0016e-01 -1.9159e+00 -3.3510e+00 +3.2044e-01 -3.9888e+00 +3.4063e+00 -2.7797e+00 +4.5463e+00 -4.5134e+00 +4.4048e+00
46856 +4.356017780e+00 +4.356017780e+00 -9.956439822e+02 -9.956439822e+02 -2.7633e+00 -3.8096e+00 -1.6295e+00 +3.6227e+00 -2.4877e+00 -2.5811e+00 -5.7501e-01 +8.3845e-01 -4.5920e+00 +4.2077e-01 +7.2288e-01 -1.7557e+00 -3.1199e+00 -1.1255e-01 -4.2379e+00 +3.5495e+00 -2.9018e+00 +4.4697e+00 -4.2889e+00 +4.2719e+00
48952 +4.054372532e+00 +4.054372532e+00 -9.959456275e+02 -9.959456275e+02 -2.5578e+00 -3.4273e+00 -1.9666e+00 +3.6335e+00 -2.4301e+00 -2.6043e+00 -5.5472e-01 +9.4002e-01 -4.5140e+00 +1.6726e-01 +5.4427e-01 -1.7358e+00 -3.2348e+00 -2.9785e-01 -4.2164e+00 +3.9224e+00 -3.0580e+00 +4.4217e+00 -4.2758e+00 +4.3735e+00
78631 +3.959612518e+00 +3.959612518e+00 -9.960403875e+02 -9.960403875e+02 -2.7148e+00 -3.4261e+00 -2.1932e+00 +3.9294e+00 -2.4935e+00 -2.2102e+00 -7.0748e-01 +7.8671e-01 -4.1197e+00 +1.7867e-01 +1.2326e+00 -1.6513e+00 -2.9245e+00 +4.0503e-02 -4.2994e+00 +3.8913e+00 -2.9293e+00 +4.3322e+00 -4.2586e+00 +3.8977e+00
80856 +3.889118453e+00 +3.889118453e+00 -9.961108815e+02 -9.961108815e+02 -2.7275e+00 -3.4640e+00 -1.7712e+00 +3.5904e+00 -2.2715e+00 -2.5592e+00 -7.5095e-01 +8.2008e-01 -4.3739e+00 +1.0020e-01 +1.0522e+00 -1.6355e+00 -3.0871e+00 -1.2482e-01 -4.3417e+00 +4.1923e+00 -2.8439e+00 +4.2964e+00 -4.1465e+00 +3.9639e+00
186220 +3.798057491e+00 +3.798057491e+00 -9.962019425e+02 -9.962019425e+02 -2.9070e+00 -3.4884e+00 -1.8628e+00 +3.6830e+00 -2.4176e+00 -2.6449e+00 -6.7234e-01 +9.3182e-01 -4.3130e+00 +2.6051e-01 +1.0281e+00 -2.0193e+00 -3.2665e+00 +2.7450e-02 -4.3162e+00 +3.9291e+00 -3.0311e+00 +4.2383e+00 -4.2881e+00 +4.2584e+00
192576 +3.709639171e+00 +3.709639171e+00 -9.962903608e+02 -9.962903608e+02 -2.7658e+00 -3.3584e+00 -1.7753e+00 +3.6754e+00 -2.3736e+00 -2.6105e+00 -7.0300e-01 +9.9868e-01 -4.5008e+00 +1.8187e-01 +8.2005e-01 -1.8753e+00 -3.0939e+00 -2.0694e-01 -4.2670e+00 +3.9412e+00 -2.8896e+00 +4.3473e+00 -4.3567e+00 +4.1603e+00
% function evaluation | noise-free fitness - Fopt (9.190000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.152536819e+01 +8.152536819e+01 +1.734253682e+02 +1.734253682e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
441 +8.127012836e+01 +8.127012836e+01 +1.731701284e+02 +1.731701284e+02 -1.3384e+00 -3.5913e+00 -3.7827e+00 +1.7615e+00 -1.9019e+00 +1.2932e+00 -2.0851e+00 -3.9380e-01 -1.3365e+00 -4.1240e-01 -3.9451e+00 -4.8969e+00 -9.9497e-01 +9.2690e-01 +2.5451e+00 +1.8294e+00 +3.5139e+00 -1.3874e+00 -3.1083e+00 -5.7819e-01
783 +7.938597611e+01 +7.938597611e+01 +1.712859761e+02 +1.712859761e+02 -9.0814e-01 -3.5902e+00 -3.7895e+00 +1.7538e+00 -1.9951e+00 +1.3640e+00 -1.1259e+00 -4.8362e-01 -1.2961e+00 -3.8815e-01 -3.9079e+00 -4.7159e+00 -1.0014e+00 +9.6893e-01 +2.5455e+00 +1.7550e+00 +3.4964e+00 -1.3796e+00 -3.3351e+00 -5.8506e-01
927 +7.492800184e+01 +7.492800184e+01 +1.668280018e+02 +1.668280018e+02 -2.0952e+00 -3.5888e+00 -3.6525e+00 +1.7662e+00 -2.3379e+00 +1.0902e+00 +2.4387e+00 +6.0313e-01 -1.2934e+00 -3.4133e-01 -3.9347e+00 -4.5411e+00 -1.1498e+00 +9.3481e-01 +2.5257e+00 +1.6127e+00 +3.3988e+00 -1.3347e+00 -3.3459e+00 -5.8117e-01
1123 +7.347160523e+01 +7.347160523e+01 +1.653716052e+02 +1.653716052e+02 -1.8006e+00 -3.5909e+00 -3.7480e+00 +1.7890e+00 -3.8002e+00 +1.4089e+00 +1.7097e+00 -1.1551e-01 -1.3045e+00 -6.5959e-01 -3.9236e+00 -4.9493e+00 -1.0361e+00 +9.3310e-01 +2.5486e+00 +2.2959e+00 +3.3405e+00 -1.4312e+00 -3.5571e+00 -5.6073e-01
1244 +7.207300163e+01 +7.207300163e+01 +1.639730016e+02 +1.639730016e+02 -9.1818e-01 -3.5912e+00 -4.0985e+00 +1.7917e+00 -2.8796e+00 +1.7637e+00 +1.1056e+00 +2.0372e+00 -1.2965e+00 -3.8747e-01 -4.0247e+00 -4.4448e+00 -1.0180e+00 +1.2359e+00 +2.5406e+00 +1.0851e+00 +3.2536e+00 -1.2697e+00 -3.8104e+00 -4.7642e-01
1368 +7.051770627e+01 +7.051770627e+01 +1.624177063e+02 +1.624177063e+02 -1.6468e-02 -3.5857e+00 -3.6531e+00 +1.7661e+00 -5.2183e+00 +1.7283e+00 +7.8926e-01 +4.7608e-01 -1.2190e+00 -5.2214e-01 -3.8701e+00 -4.4989e+00 -9.9153e-01 +8.4672e-01 +2.5321e+00 +1.3340e+00 +3.1352e+00 -1.2694e+00 -3.1468e+00 -5.7427e-01
1412 +6.907945307e+01 +6.907945307e+01 +1.609794531e+02 +1.609794531e+02 -7.6013e-01 -3.5890e+00 -3.9017e+00 +1.8055e+00 -4.0047e+00 +4.6988e-01 +5.8606e-01 +9.4470e-01 -1.2028e+00 -6.7230e-01 -3.6517e+00 -4.2812e+00 -9.4509e-01 +1.2592e+00 +2.5374e+00 +1.1546e+00 +3.3158e+00 -1.3996e+00 -3.4011e+00 -5.5087e-01
1543 +6.708151749e+01 +6.708151749e+01 +1.589815175e+02 +1.589815175e+02 -1.7998e+00 -3.5787e+00 -3.9170e+00 +1.7471e+00 -4.7812e+00 +1.2839e+00 +4.9214e-01 +1.3311e+00 -9.9752e-01 -1.1978e+00 -3.9674e+00 -3.3902e+00 -1.1475e+00 +9.9560e-01 +2.5431e+00 +1.2808e+00 +3.7746e+00 -1.5200e+00 -3.2213e+00 -5.0925e-01
1556 +6.497359493e+01 +6.497359493e+01 +1.568735949e+02 +1.568735949e+02 -1.6331e+00 -3.5944e+00 -3.7075e+00 +1.8667e+00 -4.3689e+00 +1.4724e+00 +1.5882e+00 +1.0835e+00 -5.6020e-01 -6.1040e-01 -4.0592e+00 -1.6468e+00 -9.3035e-01 +2.3170e+00 +2.5386e+00 +9.9034e-01 +3.3849e+00 -1.4320e+00 -2.9292e+00 -4.4987e-01
